Age,Annual_Income,CIBIL_Score,Employment_Type,Work_Experience_Years,Loan_Amount_Requested,Loan_Purpose,Existing_Loans,Credit_History_Years,Monthly_Debt,Dependents,Education_Level,Property_Ownership,City_Tier,Monthly_Income,Debt_to_Income_Ratio,Loan_to_Income_Ratio,Age_Income_Product,Experience_to_Age_Ratio,Loan_Approved
37,1144826,762,Self-Employed,27,240108,Personal,2,10,34997,0,Bachelor,Rented,3,95402.16666666667,0.36683653236387015,0.2097331821604331,42.358562,0.7297297297297297,1
61,1144826,762,Salaried,24,240108,Vehicle,0,19,72930,1,Bachelor,Mortgaged,1,95402.16666666667,0.7644480471268122,0.2097331821604331,69.834386,0.39344262295081966,1
22,1144826,762,Salaried,22,240108,Education,1,10,80536,0,Bachelor,Rented,3,95402.16666666667,0.8441736997587406,0.2097331821604331,25.186172,1.0,1
33,1144826,762,Salaried,10,240108,Home,1,19,11977,3,Bachelor,Rented,2,95402.16666666667,0.1255422221368138,0.2097331821604331,37.779258,0.30303030303030304,1
22,1144826,762,Business,32,240108,Home,0,11,55404,2,High School,Mortgaged,2,95402.16666666667,0.5807415275334418,0.2097331821604331,25.186172,1.4545454545454546,1
48,1144826,762,Salaried,15,240108,Home,3,17,12874,3,High School,Rented,2,95402.16666666667,0.13494452432072646,0.2097331821604331,54.951648,0.3125,1
63,1144826,762,Salaried,35,240108,Personal,0,1,74317,1,High School,Mortgaged,1,95402.16666666667,0.7789865010053929,0.2097331821604331,72.124038,0.5555555555555556,1
46,1144826,762,Salaried,22,240108,Education,2,3,67169,0,Bachelor,Rented,1,95402.16666666667,0.704061577916644,0.2097331821604331,52.661996,0.4782608695652174,0
42,1144826,762,Salaried,5,240108,Home,3,3,52651,2,Master,Rented,2,95402.16666666667,0.5518847405631947,0.2097331821604331,48.082692,0.11904761904761904,0
63,1144826,762,Salaried,23,240108,Home,1,20,66179,3,Bachelor,Owned,2,95402.16666666667,0.6936844551049679,0.2097331821604331,72.124038,0.36507936507936506,1
23,1144826,762,Business,37,240108,Personal,3,13,91289,0,Bachelor,Mortgaged,3,95402.16666666667,0.9568860246011184,0.2097331821604331,26.330998,1.608695652173913,1
55,1144826,762,Salaried,5,240108,Home,0,12,22144,3,High School,Rented,3,95402.16666666667,0.232112128830058,0.2097331821604331,62.96543,0.09090909090909091,1
32,1144826,762,Salaried,9,240108,Personal,0,8,39945,2,Bachelor,Rented,2,95402.16666666667,0.418701182537783,0.2097331821604331,36.634432,0.28125,1
44,1144826,762,Salaried,21,240108,Home,1,14,80483,0,Master,Owned,1,95402.16666666667,0.8436181568203377,0.2097331821604331,50.372344,0.4772727272727273,1
25,1144826,762,Self-Employed,22,240108,Vehicle,2,24,28673,2,Bachelor,Mortgaged,1,95402.16666666667,0.30054872967595075,0.2097331821604331,28.62065,0.88,1
40,1144826,762,Salaried,4,240108,Home,1,22,1564,0,High School,Owned,2,95402.16666666667,0.016393757654001567,0.2097331821604331,45.79304,0.1,1
59,1144826,762,Self-Employed,27,240108,Vehicle,1,21,76696,0,Master,Rented,3,95402.16666666667,0.8039230415801178,0.2097331821604331,67.544734,0.4576271186440678,1
59,1144826,762,Business,8,240108,Home,0,9,44502,0,Bachelor,Rented,2,95402.16666666667,0.46646739329819553,0.2097331821604331,67.544734,0.13559322033898305,1
33,1144826,762,Salaried,38,240108,Home,2,4,22517,2,Master,Rented,2,95402.16666666667,0.2360218932833461,0.2097331821604331,37.779258,1.1515151515151516,1
61,1144826,762,Business,27,240108,Business,2,3,12668,1,Bachelor,Owned,2,95402.16666666667,0.1327852442205191,0.2097331821604331,69.834386,0.4426229508196721,1
32,1144826,762,Salaried,24,240108,Home,2,17,50141,1,Master,Rented,1,95402.16666666667,0.5255750655558137,0.2097331821604331,36.634432,0.75,1
33,1144826,762,Salaried,37,240108,Vehicle,2,3,29499,2,High School,Owned,2,95402.16666666667,0.3092068139612482,0.2097331821604331,37.779258,1.121212121212121,1
30,1144826,762,Self-Employed,26,240108,Personal,0,15,72792,0,Bachelor,Owned,2,95402.16666666667,0.763001539098518,0.2097331821604331,34.34478,0.8666666666666667,1
53,1144826,762,Self-Employed,23,240108,Personal,0,10,90892,2,Master,Rented,1,95402.16666666667,0.9527246935342139,0.2097331821604331,60.675778,0.4339622641509434,1
60,1144826,762,Self-Employed,15,240108,Vehicle,2,6,23201,2,Bachelor,Rented,2,95402.16666666667,0.24319154177141328,0.2097331821604331,68.68956,0.25,1
36,1144826,762,Salaried,1,240108,Home,3,0,61218,3,Bachelor,Rented,3,95402.16666666667,0.6416835396820127,0.2097331821604331,41.213736,0.027777777777777776,0
55,1144826,762,Business,1,240108,Vehicle,1,2,4605,2,Bachelor,Mortgaged,3,95402.16666666667,0.048269343987645284,0.2097331821604331,62.96543,0.01818181818181818,1
23,1144826,762,Self-Employed,4,240108,Personal,1,15,87630,2,Bachelor,Owned,3,95402.16666666667,0.9185325979668526,0.2097331821604331,26.330998,0.17391304347826086,1
25,1144826,762,Salaried,20,240108,Business,1,3,2598,2,Bachelor,Rented,1,95402.16666666667,0.027232085923974473,0.2097331821604331,28.62065,0.8,1
46,1144826,762,Business,9,240108,Personal,1,22,59945,0,Master,Rented,3,95402.16666666667,0.62834002721811,0.2097331821604331,52.661996,0.1956521739130435,1
31,1144826,762,Business,17,240108,Education,0,2,68842,1,Master,Rented,1,95402.16666666667,0.7215978672741534,0.2097331821604331,35.489606,0.5483870967741935,1
27,1144826,762,Salaried,25,240108,Home,0,19,87253,2,Bachelor,Mortgaged,2,95402.16666666667,0.9145809057446284,0.2097331821604331,30.910302,0.9259259259259259,1
30,1144826,762,Self-Employed,19,240108,Home,0,0,83736,2,Bachelor,Rented,2,95402.16666666667,0.8777159149075929,0.2097331821604331,34.34478,0.6333333333333333,1
62,1144826,762,Self-Employed,35,240108,Personal,1,0,45046,1,Bachelor,Mortgaged,1,95402.16666666667,0.4721695698735004,0.2097331821604331,70.979212,0.5645161290322581,1
54,1144826,762,Self-Employed,20,240108,Home,0,9,13965,2,Bachelor,Mortgaged,3,95402.16666666667,0.1463803232980383,0.2097331821604331,61.820604,0.37037037037037035,1
23,1144826,762,Salaried,1,240108,Education,2,11,40274,1,Bachelor,Owned,3,95402.16666666667,0.4221497415327744,0.2097331821604331,26.330998,0.043478260869565216,1
28,1144826,762,Self-Employed,32,240108,Education,3,2,86613,2,Bachelor,Mortgaged,3,95402.16666666667,0.9078724627148579,0.2097331821604331,32.055128,1.1428571428571428,1
51,1144826,762,Business,22,240108,Personal,1,22,58582,0,Bachelor,Rented,3,95402.16666666667,0.6140531399531457,0.2097331821604331,58.386126,0.43137254901960786,0
31,1144826,762,Salaried,38,240108,Personal,0,12,8614,1,Bachelor,Rented,3,95402.16666666667,0.09029145040381682,0.2097331821604331,35.489606,1.2258064516129032,1
27,1144826,762,Self-Employed,30,240108,Education,1,5,28445,3,Bachelor,Mortgaged,2,95402.16666666667,0.298158846846595,0.2097331821604331,30.910302,1.1111111111111112,1
22,1144826,762,Salaried,3,240108,Education,1,20,5565,2,Master,Owned,1,95402.16666666667,0.05833200853230098,0.2097331821604331,25.186172,0.13636363636363635,1
26,1144826,762,Salaried,2,240108,Business,0,23,35068,3,Bachelor,Mortgaged,3,95402.16666666667,0.36758075026248527,0.2097331821604331,29.765476,0.07692307692307693,1
61,1144826,762,Salaried,36,240108,Business,1,23,52940,0,Master,Rented,3,95402.16666666667,0.5549140218688254,0.2097331821604331,69.834386,0.5901639344262295,1
52,1144826,762,Self-Employed,9,240108,Home,0,19,65694,3,High School,Rented,2,95402.16666666667,0.68860071312147,0.2097331821604331,59.530952,0.17307692307692307,1
40,1144826,762,Salaried,31,240108,Personal,2,9,27782,2,Bachelor,Rented,3,95402.16666666667,0.2912093191454422,0.2097331821604331,45.79304,0.775,1
54,1144826,762,Salaried,35,240108,Personal,1,5,60542,2,High School,Rented,3,95402.16666666667,0.6345977467318177,0.2097331821604331,61.820604,0.6481481481481481,0
36,1144826,762,Salaried,26,240108,Business,1,0,82677,0,Bachelor,Owned,3,95402.16666666667,0.8666155380817696,0.2097331821604331,41.213736,0.7222222222222222,1
45,1144826,762,Salaried,18,240108,Personal,3,14,98588,0,PhD,Owned,2,95402.16666666667,1.0,0.2097331821604331,51.51717,0.4,1
32,1144826,762,Salaried,37,240108,Personal,1,13,25650,2,Bachelor,Mortgaged,2,95402.16666666667,0.2688618183025193,0.2097331821604331,36.634432,1.15625,1
27,1144826,762,Self-Employed,0,240108,Personal,2,11,14296,2,High School,Mortgaged,3,95402.16666666667,0.14984984617749772,0.2097331821604331,30.910302,0.0,1
59,1144826,762,Self-Employed,25,240108,Home,0,9,74444,0,Master,Rented,3,95402.16666666667,0.780317707669113,0.2097331821604331,67.544734,0.423728813559322,1
37,1144826,762,Salaried,12,240108,Personal,1,8,19695,1,Bachelor,Rented,2,95402.16666666667,0.20644185229895198,0.2097331821604331,42.358562,0.32432432432432434,1
31,1144826,762,Salaried,34,240108,Personal,0,20,59252,2,Bachelor,Owned,2,95402.16666666667,0.6210760412499367,0.2097331821604331,35.489606,1.096774193548387,1
26,1144826,762,Self-Employed,1,240108,Business,1,14,91128,0,Bachelor,Rented,2,95402.16666666667,0.9551984319014417,0.2097331821604331,29.765476,0.038461538461538464,1
43,1144826,762,Salaried,21,240108,Education,2,13,59470,2,High School,Owned,2,95402.16666666667,0.6233611046569522,0.2097331821604331,49.227518,0.4883720930232558,1
47,1144826,762,Business,38,240108,Vehicle,2,23,48306,1,Bachelor,Rented,3,95402.16666666667,0.5063407015563937,0.2097331821604331,53.806822,0.8085106382978723,0
26,1144826,762,Salaried,27,240108,Home,3,9,83805,0,Bachelor,Rented,1,95402.16666666667,0.87843916892174,0.2097331821604331,29.765476,1.0384615384615385,0
58,1144826,762,Salaried,1,240108,Business,1,0,25542,0,High School,Rented,2,95402.16666666667,0.2677297685412456,0.2097331821604331,66.399908,0.017241379310344827,0
22,1144826,762,Salaried,10,240108,Business,0,19,96269,1,Bachelor,Rented,2,95402.16666666667,1.0,0.2097331821604331,25.186172,0.45454545454545453,1
42,1144826,762,Salaried,36,240108,Home,0,1,49245,2,Bachelor,Mortgaged,3,95402.16666666667,0.5161832453141351,0.2097331821604331,48.082692,0.8571428571428571,1
40,1144826,762,Salaried,25,240108,Education,0,1,64591,1,Bachelor,Rented,3,95402.16666666667,0.6770391308373499,0.2097331821604331,45.79304,0.625,1
45,1144826,762,Salaried,27,240108,Education,1,1,59735,0,Bachelor,Owned,1,95402.16666666667,0.6261388193489665,0.2097331821604331,51.51717,0.6,1
35,1144826,762,Salaried,25,240108,Home,0,1,73258,3,Bachelor,Mortgaged,2,95402.16666666667,0.7678861241795696,0.2097331821604331,40.06891,0.7142857142857143,1
49,1144826,762,Salaried,16,240108,Education,1,7,72247,1,Bachelor,Rented,1,95402.16666666667,0.7572888805809791,0.2097331821604331,56.096474,0.32653061224489793,1
28,1144826,762,Salaried,2,240108,Vehicle,2,21,30100,1,Bachelor,Owned,2,95402.16666666667,0.3155064612438921,0.2097331821604331,32.055128,0.07142857142857142,1
57,1144826,762,Business,13,240108,Home,1,24,44138,2,Bachelor,Mortgaged,1,95402.16666666667,0.46265196632501354,0.2097331821604331,65.255082,0.22807017543859648,1
53,1144826,762,Salaried,15,240108,Vehicle,0,17,45981,1,Bachelor,Owned,1,95402.16666666667,0.48197018586230567,0.2097331821604331,60.675778,0.2830188679245283,1
42,1144826,762,Self-Employed,35,240108,Home,0,12,14795,1,Master,Rented,1,95402.16666666667,0.15508033535227186,0.2097331821604331,48.082692,0.8333333333333334,1
25,1144826,762,Self-Employed,27,240108,Home,2,16,78188,1,Master,Rented,2,95402.16666666667,0.8195620993932702,0.2097331821604331,28.62065,1.08,1
59,1144826,762,Salaried,27,240108,Home,3,7,88487,1,Bachelor,Owned,3,95402.16666666667,0.9275156224614046,0.2097331821604331,67.544734,0.4576271186440678,0
38,1144826,762,Self-Employed,24,240108,Home,0,9,98397,1,Bachelor,Owned,1,95402.16666666667,1.0,0.2097331821604331,43.503388,0.631578947368421,1
58,1144826,762,Salaried,8,240108,Home,3,13,19557,4,Bachelor,Owned,3,95402.16666666667,0.20499534427065771,0.2097331821604331,66.399908,0.13793103448275862,1
57,1144826,762,Salaried,10,240108,Education,1,18,26133,1,Master,Mortgaged,3,95402.16666666667,0.2739245964015492,0.2097331821604331,65.255082,0.17543859649122806,1
50,1144826,762,Salaried,36,240108,Home,2,18,66454,2,High School,Rented,2,95402.16666666667,0.6965669892193224,0.2097331821604331,57.2413,0.72,1
51,1144826,762,Self-Employed,20,240108,Personal,2,23,58985,0,Bachelor,Owned,2,95402.16666666667,0.6182773626734542,0.2097331821604331,58.386126,0.39215686274509803,0
30,1144826,762,Salaried,1,240108,Personal,2,4,44246,2,High School,Rented,3,95402.16666666667,0.46378401608628733,0.2097331821604331,34.34478,0.03333333333333333,0
35,1144826,762,Salaried,33,240108,Home,1,23,2517,1,Master,Owned,3,95402.16666666667,0.026383048603019148,0.2097331821604331,40.06891,0.9428571428571428,1
62,1144826,762,Salaried,12,240108,Home,0,17,92349,2,Bachelor,Rented,1,95402.16666666667,0.9679968833691757,0.2097331821604331,70.979212,0.1935483870967742,1
64,1144826,762,Salaried,4,240108,Home,0,9,38881,1,Bachelor,Rented,3,95402.16666666667,0.4075483960007896,0.2097331821604331,73.268864,0.0625,1
38,1144826,762,Salaried,10,240108,Home,1,15,21962,3,Bachelor,Owned,1,95402.16666666667,0.23020441534346703,0.2097331821604331,43.503388,0.2631578947368421,1
43,1144826,762,Business,28,240108,Education,0,24,70364,1,PhD,Rented,2,95402.16666666667,0.7375513833543264,0.2097331821604331,49.227518,0.6511627906976745,1
53,1144826,762,Salaried,27,240108,Home,0,17,43333,3,Bachelor,Owned,2,95402.16666666667,0.4542140028266304,0.2097331821604331,60.675778,0.5094339622641509,1
36,1144826,762,Salaried,27,240108,Home,0,8,68111,1,Bachelor,Owned,3,95402.16666666667,0.7139355675010874,0.2097331821604331,41.213736,0.75,1
58,1144826,762,Salaried,4,240108,Home,1,9,93307,2,High School,Mortgaged,1,95402.16666666667,0.9780385840293634,0.2097331821604331,66.399908,0.06896551724137931,1
55,1144826,762,Salaried,19,240108,Education,1,21,88083,0,Bachelor,Rented,2,95402.16666666667,0.923280917798862,0.2097331821604331,62.96543,0.34545454545454546,0
54,1144826,762,Salaried,36,240108,Personal,2,11,9133,1,High School,Rented,3,95402.16666666667,0.0957315784232713,0.2097331821604331,61.820604,0.6666666666666666,1
48,1144826,762,Business,38,240108,Home,2,4,96101,2,High School,Mortgaged,2,95402.16666666667,1.0,0.2097331821604331,54.951648,0.7916666666666666,0
22,1144826,762,Business,9,240108,Education,3,14,63866,1,Bachelor,Owned,3,95402.16666666667,0.669439722717688,0.2097331821604331,25.186172,0.4090909090909091,1
50,1144826,762,Business,31,240108,Education,2,22,26347,1,PhD,Owned,3,95402.16666666667,0.2761677320396287,0.2097331821604331,57.2413,0.62,1
33,1144826,762,Self-Employed,28,240108,Home,2,6,30010,1,Bachelor,Mortgaged,1,95402.16666666667,0.3145630864428306,0.2097331821604331,37.779258,0.8484848484848485,1
61,1144826,762,Self-Employed,1,240108,Education,2,19,88789,1,Bachelor,Owned,3,95402.16666666667,0.9306811690160776,0.2097331821604331,69.834386,0.01639344262295082,0
36,1144826,762,Business,0,240108,Home,2,6,26271,2,Bachelor,Rented,2,95402.16666666667,0.27537110442984347,0.2097331821604331,41.213736,0.0,1
25,1144826,762,Business,19,240108,Home,0,2,60048,0,Bachelor,Mortgaged,3,95402.16666666667,0.6294196672682136,0.2097331821604331,28.62065,0.76,1
48,1144826,762,Business,0,240108,Education,3,2,87257,3,High School,Owned,1,95402.16666666667,0.9146228335135644,0.2097331821604331,54.951648,0.0,0
59,1144826,762,Business,3,240108,Education,0,6,57807,4,Bachelor,Rented,2,95402.16666666667,0.6059296347217831,0.2097331821604331,67.544734,0.05084745762711865,1
40,1144826,762,Self-Employed,14,240108,Business,1,0,43401,0,High School,Rented,2,95402.16666666667,0.4549267748985435,0.2097331821604331,45.79304,0.35,1
44,1144826,762,Salaried,29,240108,Personal,1,23,60289,0,High School,Rented,3,95402.16666666667,0.6319458153466115,0.2097331821604331,50.372344,0.6590909090909091,1
47,1144826,762,Salaried,5,240108,Home,1,17,80449,3,Master,Rented,3,95402.16666666667,0.8432617707843811,0.2097331821604331,53.806822,0.10638297872340426,1
50,1144826,762,Self-Employed,37,240108,Business,1,0,76013,0,Bachelor,Owned,1,95402.16666666667,0.7967638750342847,0.2097331821604331,57.2413,0.74,1
47,1144826,762,Salaried,0,240108,Home,1,5,1914,0,Bachelor,Rented,2,95402.16666666667,0.02006243743590729,0.2097331821604331,53.806822,0.0,1
46,1144826,762,Self-Employed,6,240108,Vehicle,1,19,93469,2,Master,Owned,2,95402.16666666667,0.979736658671274,0.2097331821604331,52.661996,0.13043478260869565,1
27,1144826,762,Self-Employed,4,240108,Home,1,6,9404,2,High School,Owned,3,95402.16666666667,0.09857218476868973,0.2097331821604331,30.910302,0.14814814814814814,1
62,1144826,762,Salaried,6,240108,Home,0,11,84921,2,PhD,Rented,1,95402.16666666667,0.8901370164549023,0.2097331821604331,70.979212,0.0967741935483871,1
58,1144826,762,Salaried,35,240108,Home,1,2,51403,0,PhD,Owned,1,95402.16666666667,0.5388032766551423,0.2097331821604331,66.399908,0.603448275862069,1
25,1144826,762,Salaried,2,240108,Personal,1,1,17741,1,Master,Rented,2,95402.16666666667,0.18596013717368404,0.2097331821604331,28.62065,0.08,1
43,1144826,762,Salaried,11,240108,Home,1,14,1175,0,PhD,Mortgaged,3,95402.16666666667,0.012316282124969208,0.2097331821604331,49.227518,0.2558139534883721,1
48,1144826,762,Salaried,14,240108,Personal,0,19,54865,0,Bachelor,Rented,3,95402.16666666667,0.5750917606693069,0.2097331821604331,54.951648,0.2916666666666667,1
54,1144826,762,Self-Employed,19,240108,Home,1,3,54808,1,Bachelor,Rented,2,95402.16666666667,0.5744942899619679,0.2097331821604331,61.820604,0.35185185185185186,1
35,1144826,762,Salaried,20,240108,Home,2,19,37208,2,Master,Rented,3,95402.16666666667,0.3900121066432803,0.2097331821604331,40.06891,0.5714285714285714,1
52,1144826,762,Salaried,31,240108,Home,0,18,41064,1,Bachelor,Mortgaged,1,95402.16666666667,0.4304304758976473,0.2097331821604331,59.530952,0.5961538461538461,1
46,1144826,762,Salaried,11,240108,Home,1,22,6424,1,Master,Owned,2,95402.16666666667,0.06733599691132101,0.2097331821604331,52.661996,0.2391304347826087,1
51,1144826,762,Self-Employed,36,240108,Personal,0,20,44763,1,High School,Owned,1,95402.16666666667,0.4692031802212738,0.2097331821604331,58.386126,0.7058823529411765,1
39,1144826,762,Salaried,39,240108,Business,1,10,45213,3,Bachelor,Rented,2,95402.16666666667,0.4739200542265811,0.2097331821604331,44.648214,1.0,1
29,1144826,762,Self-Employed,6,240108,Personal,0,19,950,2,Bachelor,Mortgaged,1,95402.16666666667,0.00995784512231553,0.2097331821604331,33.199954,0.20689655172413793,1
49,1144826,762,Salaried,30,240108,Business,2,4,50071,2,High School,Rented,2,95402.16666666667,0.5248413295994325,0.2097331821604331,56.096474,0.6122448979591837,0
59,1144826,762,Salaried,0,240108,Home,0,22,89081,2,Bachelor,Owned,3,95402.16666666667,0.9337418961484103,0.2097331821604331,67.544734,0.0,1
24,1144826,762,Salaried,10,240108,Home,3,19,92391,1,Bachelor,Rented,1,95402.16666666667,0.9684371249430044,0.2097331821604331,27.475824,0.4166666666666667,1
23,1144826,762,Business,33,240108,Vehicle,1,11,24446,3,Bachelor,Rented,2,95402.16666666667,0.25624155985276365,0.2097331821604331,26.330998,1.434782608695652,1
